Product_ID,Product_Name,Category,Price,Discount,Promotion,Sales_Volume,Season,Customer_Age,Customer_Gender,Store_Location,Marketing_Channel,Day_of_Week,Month,Stock_Availability,Competitor_Price,Customer_Loyalty
753,Ball,Accessories,24.77,0.08,20%Off,438,Spring,64,Male,City,Online,Thursday,April,Low Stock,240.77,0
754,Ball,Apparel,194.11,0.27,None,7,Winter,61,Male,Suburban,TV,Saturday,March,Out of Stock,19.84,0
755,Shoe,Accessories,122.88,0.34,Clearance,175,Fall,52,Male,City,Social Media,Thursday,February,In Stock,114.66,1
756,Shoe,Accessories,214.43,0.02,SeasonalSale,85,Winter,37,Male,Suburban,TV,Wednesday,January,Out of Stock,213.46,0
757,Shirt,Equipment,140.52,0.09,Clearance,268,Summer,34,Female,Suburban,TV,Saturday,September,Low Stock,187.18,0
758,Shorts,Footwear,123.13,0.25,20%Off,228,Summer,36,Female,Suburban,Social Media,Sunday,May,In Stock,97.03,1
759,Shirt,Footwear,63.98,0.3,Clearance,470,Winter,30,Female,Rural,TV,Monday,June,Low Stock,292.31,0
760,Hat,Accessories,137.56,0.09,Clearance,197,Fall,39,Female,City,TV,Wednesday,August,Out of Stock,33.03,0
761,Gloves,Footwear,289.8,0.38,Buy1Get1,177,Fall,30,Female,Rural,Email,Monday,February,Out of Stock,221.26,0
762,Ball,Equipment,199.74,0.35,Clearance,406,Winter,24,Male,Suburban,TV,Saturday,March,In Stock,96.89,1
763,Shorts,Apparel,106.3,0.27,None,60,Summer,23,Male,City,TV,Thursday,July,Out of Stock,243.36,1
764,Hat,Accessories,43.47,0.03,None,102,Summer,57,Female,Rural,Online,Wednesday,January,In Stock,286.02,0
765,Shoe,Accessories,48.46,0.48,Clearance,460,Fall,60,Male,Suburban,Social Media,Saturday,November,In Stock,33.45,1
766,Shorts,Accessories,161.11,0.27,SeasonalSale,262,Winter,54,Female,Rural,In-Store,Tuesday,August,In Stock,190.54,0
767,Hat,Accessories,214.75,0.3,Clearance,3,Winter,56,Male,Rural,In-Store,Wednesday,January,Low Stock,223.93,0
768,Shirt,Footwear,101.01,0.38,Clearance,426,Fall,34,Female,Rural,Social Media,Friday,February,In Stock,43.54,1
769,Gloves,Footwear,136.68,0.15,20%Off,184,Fall,40,Female,Rural,Social Media,Saturday,April,Low Stock,271.14,1
770,Gloves,Accessories,228.16,0.13,Clearance,337,Winter,32,Female,Rural,Email,Friday,April,In Stock,135.86,1
771,Shorts,Equipment,218.44,0.18,SeasonalSale,372,Spring,48,Female,Suburban,TV,Saturday,March,In Stock,69.01,1
772,Bag,Footwear,267.08,0.24,Clearance,113,Spring,58,Female,Rural,Social Media,Wednesday,July,In Stock,207.14,0
773,Shirt,Footwear,209.08,0.3,Buy1Get1,7,Summer,31,Male,City,In-Store,Saturday,February,In Stock,83.14,0
774,Shoe,Equipment,138.22,0.09,None,49,Winter,28,Male,Suburban,TV,Monday,April,Out of Stock,159.91,0
775,Hat,Accessories,233.29,0.08,SeasonalSale,68,Spring,22,Male,City,Social Media,Tuesday,July,Low Stock,107.7,0
776,Bag,Accessories,97.29,0.08,Clearance,70,Spring,37,Male,City,TV,Saturday,February,In Stock,136.16,0
777,Bag,Apparel,108.86,0.25,None,93,Spring,45,Male,Suburban,In-Store,Sunday,May,Out of Stock,245.81,0
778,Gloves,Apparel,242.46,0.34,SeasonalSale,181,Winter,19,Female,Suburban,Email,Friday,April,In Stock,93.34,1
779,Hat,Apparel,64.74,0.19,Buy1Get1,6,Spring,54,Female,Rural,Online,Monday,July,Out of Stock,275.42,1
780,Gloves,Equipment,87.68,0.14,None,42,Winter,25,Male,Suburban,In-Store,Monday,December,In Stock,56.85,1
781,Shorts,Accessories,209.14,0.33,Clearance,278,Summer,50,Female,Suburban,TV,Monday,August,In Stock,78.8,0
782,Bag,Apparel,123.92,0.37,None,124,Winter,63,Female,Suburban,Social Media,Tuesday,July,Out of Stock,125.97,1
783,Gloves,Apparel,116.27,0.08,SeasonalSale,128,Winter,32,Female,City,In-Store,Saturday,August,Out of Stock,256.67,0
784,Bag,Accessories,34.41,0.17,None,236,Summer,58,Male,City,Online,Wednesday,July,Out of Stock,134.95,1
785,Shoe,Footwear,257.73,0.44,Buy1Get1,411,Summer,34,Male,City,TV,Monday,April,Out of Stock,234.36,1
786,Shoe,Equipment,100.23,0.28,SeasonalSale,320,Winter,61,Female,Suburban,In-Store,Friday,June,Out of Stock,74.74,0
787,Shirt,Apparel,149.49,0.45,SeasonalSale,202,Fall,32,Female,Rural,Social Media,Thursday,February,Low Stock,136.51,1
788,Bag,Footwear,57.66,0.08,Clearance,42,Fall,18,Male,City,Email,Monday,May,In Stock,188.42,1
789,Shorts,Footwear,254.0,0.41,Clearance,126,Winter,33,Female,Rural,Online,Saturday,December,Out of Stock,22.55,0
790,Shirt,Apparel,214.19,0.18,None,230,Spring,40,Male,Rural,Online,Thursday,October,Out of Stock,59.29,1
791,Shorts,Apparel,122.23,0.2,Clearance,98,Summer,44,Male,Rural,In-Store,Tuesday,August,In Stock,49.76,0
792,Hat,Accessories,246.12,0.06,None,434,Spring,53,Female,Suburban,TV,Friday,January,Low Stock,102.72,1
793,Shoe,Footwear,241.44,0.09,Clearance,279,Summer,22,Female,City,Social Media,Tuesday,October,Low Stock,10.41,1
794,Hat,Apparel,32.65,0.46,Clearance,222,Spring,35,Female,Rural,Social Media,Friday,December,Out of Stock,79.65,0
795,Bag,Apparel,201.71,0.21,Clearance,463,Winter,42,Female,Suburban,Social Media,Sunday,October,Low Stock,112.46,0
796,Gloves,Footwear,292.49,0.44,Clearance,237,Fall,49,Female,City,Online,Friday,February,Out of Stock,204.06,1
797,Shoe,Footwear,135.48,0.22,Buy1Get1,335,Winter,26,Female,Rural,TV,Friday,December,In Stock,17.91,0
798,Hat,Accessories,84.56,0.41,Buy1Get1,417,Fall,61,Female,Rural,Online,Saturday,April,Low Stock,134.23,0
799,Shorts,Apparel,112.0,0.06,None,298,Spring,44,Male,Rural,In-Store,Saturday,October,Low Stock,144.67,1
800,Bag,Apparel,148.47,0.33,SeasonalSale,85,Fall,54,Male,City,Social Media,Friday,November,Out of Stock,102.81,0
801,Shoe,Apparel,16.73,0.42,Buy1Get1,148,Spring,50,Male,City,In-Store,Tuesday,April,Low Stock,50.13,0
802,Gloves,Apparel,213.01,0.45,20%Off,33,Spring,61,Female,Suburban,Email,Tuesday,September,In Stock,53.0,0
803,Gloves,Footwear,105.2,0.07,None,102,Winter,56,Male,Rural,Online,Friday,July,Low Stock,266.15,1
804,Gloves,Apparel,59.96,0.4,None,451,Fall,53,Female,City,Email,Saturday,April,Out of Stock,26.66,1
805,Bag,Equipment,120.67,0.34,20%Off,150,Summer,47,Female,Suburban,In-Store,Tuesday,February,Out of Stock,227.71,0
806,Ball,Accessories,178.66,0.38,Buy1Get1,99,Fall,49,Male,Suburban,In-Store,Friday,March,Out of Stock,187.61,0
807,Shirt,Apparel,148.66,0.2,Buy1Get1,178,Fall,34,Male,Rural,Online,Friday,March,Low Stock,271.32,0
808,Shoe,Accessories,215.88,0.39,Clearance,249,Winter,56,Male,City,Social Media,Thursday,April,Low Stock,53.51,0
809,Hat,Equipment,242.17,0.18,SeasonalSale,108,Fall,23,Male,Suburban,Email,Monday,August,Out of Stock,45.15,0
810,Bag,Footwear,140.35,0.01,Clearance,417,Spring,46,Male,City,Online,Sunday,September,In Stock,183.99,1
811,Ball,Apparel,143.4,0.2,Clearance,412,Fall,41,Male,Rural,TV,Monday,February,Out of Stock,209.6,0
812,Hat,Accessories,263.37,0.11,Clearance,418,Winter,58,Male,Rural,In-Store,Saturday,December,In Stock,59.97,1
813,Ball,Equipment,84.4,0.4,None,189,Summer,39,Female,Suburban,In-Store,Saturday,July,Low Stock,261.34,1
814,Shorts,Footwear,23.47,0.1,SeasonalSale,402,Spring,19,Male,Rural,Online,Thursday,November,Low Stock,110.86,1
815,Bag,Equipment,178.91,0.13,Clearance,164,Fall,64,Male,City,Email,Saturday,September,In Stock,65.88,1
816,Hat,Footwear,282.12,0.5,Buy1Get1,184,Spring,33,Male,Suburban,In-Store,Wednesday,August,Out of Stock,52.96,1
817,Shorts,Apparel,249.29,0.45,20%Off,247,Summer,20,Female,Rural,In-Store,Saturday,April,Out of Stock,35.9,0
818,Shorts,Apparel,162.91,0.28,Buy1Get1,409,Spring,31,Female,Suburban,TV,Saturday,December,In Stock,134.15,0
819,Shirt,Footwear,14.32,0.42,Clearance,386,Winter,27,Female,Suburban,Email,Sunday,October,Out of Stock,270.81,0
820,Bag,Apparel,198.57,0.02,Buy1Get1,171,Spring,26,Male,Suburban,Online,Friday,July,In Stock,31.85,1
821,Hat,Equipment,135.09,0.06,Buy1Get1,65,Winter,40,Female,City,In-Store,Monday,February,In Stock,229.69,0
822,Shorts,Accessories,256.79,0.29,Buy1Get1,263,Winter,43,Female,City,Email,Friday,February,Out of Stock,15.03,1
823,Shirt,Footwear,81.32,0.3,Clearance,75,Fall,57,Male,City,Online,Tuesday,August,In Stock,250.1,1
824,Gloves,Equipment,118.49,0.44,20%Off,86,Winter,28,Female,Rural,Email,Saturday,June,Out of Stock,123.36,1
825,Shorts,Equipment,259.77,0.21,20%Off,296,Spring,26,Female,City,In-Store,Wednesday,June,Low Stock,117.36,0
826,Shorts,Equipment,281.06,0.41,20%Off,18,Summer,24,Female,Rural,TV,Tuesday,August,In Stock,116.72,1
827,Shoe,Equipment,280.12,0.26,SeasonalSale,29,Fall,39,Male,Suburban,TV,Friday,April,Low Stock,214.15,1
828,Hat,Accessories,15.44,0.45,20%Off,255,Spring,23,Female,Rural,In-Store,Sunday,February,Out of Stock,41.22,0
829,Shorts,Equipment,105.73,0.19,SeasonalSale,83,Fall,44,Male,Rural,In-Store,Monday,July,Out of Stock,202.04,1
830,Ball,Equipment,171.83,0.18,Buy1Get1,266,Fall,46,Female,Rural,Email,Tuesday,August,Low Stock,165.89,0
831,Shoe,Footwear,30.35,0.22,Clearance,21,Fall,26,Male,Suburban,Social Media,Friday,September,Low Stock,202.19,1
832,Bag,Footwear,174.03,0.28,Buy1Get1,121,Summer,41,Female,Rural,Email,Friday,March,Out of Stock,54.7,1
833,Shorts,Accessories,211.6,0.03,None,59,Fall,43,Female,Suburban,TV,Wednesday,March,In Stock,265.5,0
834,Shorts,Equipment,28.69,0.28,None,361,Summer,53,Female,Suburban,Online,Monday,January,In Stock,251.59,1
835,Bag,Apparel,244.22,0.07,None,452,Fall,62,Male,City,Email,Tuesday,November,Low Stock,267.79,0
836,Hat,Accessories,221.73,0.16,Buy1Get1,371,Summer,21,Male,Rural,Email,Friday,November,Out of Stock,231.54,0
837,Shirt,Footwear,274.42,0.37,Buy1Get1,219,Summer,52,Female,City,Online,Saturday,October,Out of Stock,266.62,0
838,Gloves,Equipment,136.12,0.28,20%Off,482,Summer,56,Male,Suburban,In-Store,Saturday,November,In Stock,23.42,1
839,Shoe,Accessories,78.01,0.44,Clearance,280,Summer,33,Male,City,Social Media,Thursday,February,Out of Stock,114.34,1
840,Hat,Footwear,286.58,0.45,Clearance,208,Spring,49,Male,Suburban,Email,Wednesday,May,Low Stock,279.59,1
841,Shoe,Apparel,258.66,0.1,20%Off,74,Summer,42,Male,Suburban,Social Media,Wednesday,April,Out of Stock,247.43,1
842,Bag,Accessories,66.46,0.07,None,273,Winter,34,Male,City,TV,Monday,December,In Stock,152.37,0
843,Gloves,Equipment,205.93,0.13,SeasonalSale,220,Summer,31,Female,Suburban,In-Store,Thursday,June,Low Stock,214.26,0
844,Gloves,Footwear,125.59,0.48,20%Off,283,Summer,50,Male,City,Email,Monday,January,Low Stock,172.62,0
845,Gloves,Apparel,160.4,0.27,None,489,Winter,57,Female,Suburban,In-Store,Saturday,February,Out of Stock,148.94,0
846,Shoe,Equipment,106.87,0.0,None,24,Spring,62,Female,City,Email,Saturday,October,Low Stock,30.34,0
847,Shirt,Footwear,29.47,0.16,Clearance,404,Fall,59,Female,Suburban,Social Media,Sunday,September,In Stock,99.39,0
848,Bag,Accessories,62.55,0.42,SeasonalSale,213,Spring,38,Male,Rural,Social Media,Monday,September,In Stock,215.13,0
849,Hat,Equipment,246.67,0.36,SeasonalSale,100,Spring,48,Male,Suburban,Social Media,Tuesday,August,Low Stock,228.97,1
850,Shoe,Footwear,266.92,0.26,SeasonalSale,194,Fall,52,Male,City,TV,Monday,October,Low Stock,273.06,0
851,Ball,Apparel,233.39,0.14,Buy1Get1,480,Winter,25,Female,Rural,Online,Saturday,March,Low Stock,117.44,0
852,Ball,Footwear,67.52,0.29,Buy1Get1,50,Winter,36,Female,Suburban,Email,Sunday,September,Low Stock,54.33,0
853,Bag,Equipment,197.26,0.22,Clearance,3,Winter,45,Male,Rural,Email,Sunday,October,Out of Stock,79.6,0
854,Bag,Equipment,11.62,0.4,Clearance,181,Winter,30,Female,Rural,In-Store,Saturday,August,Out of Stock,205.12,1
855,Gloves,Apparel,173.87,0.3,None,73,Fall,64,Female,Rural,TV,Monday,November,Low Stock,54.57,0
856,Shirt,Footwear,157.8,0.43,20%Off,276,Summer,22,Male,City,TV,Sunday,August,Out of Stock,70.89,0
857,Shorts,Accessories,126.29,0.18,Clearance,147,Spring,58,Male,Suburban,Social Media,Monday,December,Low Stock,116.68,1
858,Shoe,Apparel,171.65,0.18,None,237,Summer,23,Male,Rural,Online,Thursday,September,Low Stock,50.9,0
859,Hat,Apparel,177.75,0.28,20%Off,233,Winter,27,Female,Suburban,Online,Saturday,April,In Stock,234.1,0
860,Bag,Equipment,102.22,0.43,None,389,Spring,46,Female,Suburban,Email,Saturday,November,Low Stock,90.53,1
861,Ball,Apparel,158.02,0.38,20%Off,126,Winter,26,Male,Suburban,In-Store,Sunday,May,In Stock,179.19,0
862,Ball,Apparel,109.74,0.38,Clearance,122,Winter,32,Male,Suburban,Social Media,Sunday,October,Low Stock,299.6,1
863,Shirt,Accessories,281.79,0.08,None,99,Winter,20,Female,Rural,In-Store,Sunday,January,Out of Stock,84.57,0
864,Shorts,Accessories,67.23,0.48,None,437,Summer,40,Male,Rural,In-Store,Tuesday,July,Out of Stock,56.36,1
865,Shoe,Accessories,39.08,0.15,Buy1Get1,160,Fall,23,Female,City,Online,Tuesday,July,Out of Stock,249.04,1
866,Shoe,Apparel,277.05,0.17,Clearance,369,Winter,22,Female,City,TV,Thursday,January,Low Stock,37.45,0
867,Shirt,Apparel,65.07,0.49,None,287,Fall,61,Male,Suburban,Social Media,Thursday,January,In Stock,44.09,0
868,Hat,Apparel,111.9,0.45,Buy1Get1,25,Fall,35,Female,City,TV,Saturday,March,In Stock,283.69,0
869,Hat,Footwear,164.46,0.34,Buy1Get1,327,Fall,23,Female,City,TV,Monday,September,Out of Stock,287.68,1
870,Shorts,Equipment,12.82,0.18,Clearance,291,Winter,59,Female,Suburban,TV,Monday,March,In Stock,196.06,0
871,Hat,Apparel,229.3,0.43,20%Off,476,Fall,36,Male,Suburban,TV,Tuesday,February,Low Stock,194.52,1
872,Shorts,Accessories,185.35,0.5,Buy1Get1,444,Fall,49,Male,Suburban,Social Media,Thursday,June,Out of Stock,272.64,0
873,Gloves,Apparel,128.55,0.26,None,482,Winter,40,Female,City,TV,Monday,October,Low Stock,176.94,1
874,Hat,Footwear,135.77,0.47,20%Off,168,Spring,34,Male,Suburban,Social Media,Saturday,February,Out of Stock,41.97,0
875,Hat,Accessories,62.54,0.06,SeasonalSale,419,Fall,40,Male,City,Social Media,Friday,August,Low Stock,168.8,0
876,Shoe,Equipment,178.15,0.38,None,314,Fall,22,Male,City,In-Store,Saturday,January,Low Stock,185.96,1
877,Shirt,Apparel,272.33,0.4,20%Off,315,Winter,43,Male,City,Email,Sunday,July,Low Stock,157.18,0
878,Hat,Footwear,196.23,0.07,None,242,Spring,27,Female,Rural,Social Media,Thursday,March,Out of Stock,45.51,1
879,Bag,Footwear,232.15,0.35,20%Off,299,Spring,43,Male,Suburban,Email,Wednesday,February,Low Stock,109.47,1
880,Shorts,Equipment,235.0,0.34,SeasonalSale,471,Fall,18,Male,Rural,TV,Thursday,July,In Stock,263.33,0
881,Gloves,Accessories,285.56,0.35,Clearance,249,Spring,47,Female,Rural,Online,Tuesday,July,Low Stock,264.61,1
882,Shorts,Equipment,176.37,0.09,None,276,Spring,37,Male,City,Email,Sunday,January,Low Stock,46.63,1
883,Gloves,Apparel,147.39,0.28,Clearance,229,Spring,32,Female,Suburban,Email,Sunday,February,Low Stock,64.56,1
884,Shoe,Equipment,105.6,0.32,Clearance,208,Spring,56,Female,Suburban,TV,Monday,January,Out of Stock,185.16,1
885,Shirt,Equipment,274.35,0.02,Buy1Get1,470,Winter,43,Female,Rural,Online,Tuesday,October,Low Stock,169.4,1
886,Shorts,Equipment,218.66,0.33,Clearance,55,Winter,62,Female,City,Online,Sunday,October,Out of Stock,200.83,0
887,Bag,Apparel,216.92,0.15,Buy1Get1,479,Winter,33,Female,Suburban,Social Media,Monday,March,Out of Stock,56.82,0
888,Shirt,Apparel,229.8,0.49,SeasonalSale,404,Winter,58,Female,Rural,Social Media,Wednesday,February,Out of Stock,53.14,0
889,Shirt,Apparel,119.58,0.1,None,443,Winter,42,Male,City,Social Media,Friday,February,Out of Stock,67.95,1
890,Gloves,Footwear,138.7,0.32,None,489,Summer,30,Male,Rural,Online,Tuesday,April,Out of Stock,41.13,1
891,Ball,Apparel,285.29,0.3,None,40,Fall,41,Male,City,TV,Friday,January,In Stock,153.31,0
892,Shorts,Accessories,298.04,0.01,20%Off,174,Winter,60,Male,Suburban,Social Media,Saturday,July,In Stock,299.61,1
893,Hat,Accessories,13.45,0.34,Clearance,275,Fall,18,Male,Rural,Online,Saturday,October,In Stock,32.09,1
894,Shirt,Equipment,299.79,0.08,20%Off,124,Spring,27,Male,Rural,In-Store,Tuesday,February,Low Stock,169.81,1
895,Hat,Apparel,93.52,0.47,Buy1Get1,237,Fall,34,Female,Suburban,Social Media,Sunday,August,Out of Stock,226.56,0
896,Shorts,Apparel,117.39,0.23,None,86,Winter,42,Female,City,In-Store,Friday,November,Low Stock,277.61,1
897,Shorts,Accessories,95.25,0.28,20%Off,338,Winter,28,Male,City,Email,Monday,March,Low Stock,282.0,0
898,Hat,Accessories,50.54,0.21,20%Off,294,Spring,40,Male,City,In-Store,Sunday,September,Out of Stock,183.51,0
899,Shorts,Accessories,227.96,0.47,Buy1Get1,456,Summer,48,Male,Rural,Online,Thursday,September,In Stock,15.89,1
900,Bag,Apparel,32.03,0.25,None,399,Spring,24,Male,Rural,In-Store,Sunday,August,Low Stock,231.8,0
901,Shoe,Apparel,110.82,0.36,Buy1Get1,258,Summer,21,Male,Suburban,Social Media,Thursday,January,Out of Stock,173.3,0
902,Shorts,Footwear,151.1,0.18,None,464,Fall,52,Female,Rural,Email,Tuesday,June,Low Stock,107.88,1
903,Shoe,Apparel,171.86,0.35,SeasonalSale,313,Fall,31,Female,Rural,Email,Saturday,May,Out of Stock,22.62,0
904,Shirt,Accessories,284.66,0.39,Buy1Get1,109,Spring,24,Female,Rural,TV,Wednesday,November,Out of Stock,118.78,1
905,Bag,Accessories,232.26,0.0,20%Off,197,Spring,54,Male,Suburban,TV,Friday,March,Out of Stock,70.05,0
906,Bag,Accessories,178.38,0.31,20%Off,477,Summer,25,Female,Suburban,In-Store,Tuesday,November,In Stock,186.82,0
907,Ball,Equipment,42.42,0.37,20%Off,307,Spring,31,Female,Suburban,TV,Monday,November,Out of Stock,54.77,1
908,Shoe,Apparel,146.45,0.26,None,274,Spring,35,Female,Rural,Online,Sunday,February,Low Stock,166.25,0
909,Hat,Accessories,40.83,0.08,None,283,Fall,40,Male,Rural,Social Media,Wednesday,July,Out of Stock,143.36,1
910,Hat,Equipment,86.56,0.47,SeasonalSale,107,Spring,52,Female,City,Email,Tuesday,April,Out of Stock,45.77,1
911,Gloves,Apparel,153.92,0.43,SeasonalSale,29,Summer,33,Male,City,TV,Thursday,January,In Stock,172.9,1
912,Shoe,Accessories,246.4,0.18,20%Off,363,Fall,47,Male,City,Online,Tuesday,June,Out of Stock,29.57,0
913,Gloves,Footwear,43.72,0.24,SeasonalSale,481,Spring,45,Male,Suburban,Online,Saturday,December,In Stock,84.89,0
914,Bag,Equipment,189.45,0.4,Clearance,15,Summer,42,Female,Suburban,Online,Friday,January,In Stock,256.46,1
915,Shoe,Equipment,34.95,0.39,Buy1Get1,259,Spring,25,Male,City,In-Store,Friday,September,In Stock,107.14,0
916,Shirt,Accessories,109.34,0.13,20%Off,273,Summer,49,Female,Suburban,In-Store,Sunday,January,In Stock,180.45,1
917,Ball,Accessories,262.44,0.21,Clearance,201,Fall,25,Male,Rural,TV,Thursday,May,Low Stock,248.67,0
918,Shirt,Equipment,233.16,0.29,SeasonalSale,39,Spring,20,Female,Rural,Online,Sunday,April,In Stock,89.88,1
919,Shorts,Accessories,32.26,0.28,Buy1Get1,54,Winter,53,Male,Rural,Email,Tuesday,April,In Stock,113.46,1
920,Shoe,Equipment,283.33,0.26,SeasonalSale,468,Fall,36,Female,Rural,Email,Thursday,November,Low Stock,244.43,1
921,Bag,Accessories,156.34,0.02,Clearance,30,Summer,33,Male,Suburban,Social Media,Thursday,July,In Stock,99.24,1
922,Shirt,Apparel,137.59,0.09,20%Off,67,Winter,47,Male,Rural,Social Media,Wednesday,October,In Stock,263.84,0
923,Bag,Accessories,123.13,0.09,SeasonalSale,91,Fall,48,Female,Suburban,Social Media,Monday,November,Out of Stock,274.99,0
924,Ball,Footwear,31.92,0.2,SeasonalSale,199,Winter,24,Male,City,TV,Monday,September,Low Stock,43.7,1
925,Shirt,Accessories,175.07,0.21,20%Off,241,Summer,53,Male,Suburban,In-Store,Thursday,April,In Stock,264.74,1
926,Bag,Footwear,55.73,0.13,20%Off,28,Fall,56,Male,City,TV,Sunday,December,Low Stock,142.3,0
927,Ball,Apparel,181.6,0.06,20%Off,499,Fall,48,Male,City,In-Store,Tuesday,July,Out of Stock,230.16,0
928,Ball,Accessories,262.84,0.38,Clearance,147,Spring,39,Male,Rural,Social Media,Monday,October,Low Stock,153.75,0
929,Bag,Equipment,290.26,0.17,Buy1Get1,162,Summer,62,Female,Suburban,Email,Wednesday,May,In Stock,199.74,0
930,Shoe,Apparel,103.39,0.3,None,459,Summer,39,Male,Suburban,Social Media,Saturday,June,Out of Stock,173.09,1
931,Shorts,Footwear,236.7,0.5,20%Off,34,Spring,60,Female,Rural,Online,Friday,June,Low Stock,62.97,1
932,Ball,Apparel,133.57,0.1,Buy1Get1,330,Spring,56,Female,Suburban,Online,Tuesday,July,Out of Stock,67.32,1
933,Shirt,Apparel,117.77,0.31,20%Off,406,Summer,18,Male,Rural,Email,Saturday,February,Out of Stock,58.41,0
934,Ball,Apparel,71.25,0.49,Clearance,477,Fall,43,Female,Suburban,TV,Sunday,August,Out of Stock,183.17,0
935,Shoe,Accessories,248.8,0.1,Buy1Get1,362,Spring,34,Male,Suburban,Social Media,Sunday,March,Out of Stock,41.03,0
936,Shorts,Accessories,134.65,0.49,Clearance,360,Winter,62,Male,Suburban,TV,Friday,October,Low Stock,35.28,0
937,Ball,Accessories,115.29,0.33,SeasonalSale,90,Summer,55,Male,Suburban,Social Media,Friday,March,Out of Stock,62.22,1
938,Ball,Equipment,222.63,0.29,20%Off,223,Winter,34,Male,Rural,Social Media,Sunday,January,Low Stock,279.45,0
939,Bag,Equipment,67.28,0.23,SeasonalSale,180,Winter,45,Female,Rural,Online,Monday,November,Out of Stock,236.29,1
940,Shorts,Footwear,108.68,0.02,20%Off,452,Winter,50,Female,Suburban,Social Media,Saturday,February,In Stock,149.66,0
941,Bag,Equipment,255.05,0.02,Buy1Get1,185,Winter,53,Male,Rural,Social Media,Thursday,August,In Stock,254.02,1
942,Shirt,Footwear,245.52,0.02,None,32,Fall,60,Female,City,TV,Monday,February,In Stock,38.57,1
943,Shorts,Equipment,41.16,0.2,Clearance,436,Spring,43,Male,Rural,Social Media,Monday,September,Out of Stock,292.36,0
944,Ball,Equipment,75.19,0.06,SeasonalSale,23,Winter,58,Female,Suburban,Social Media,Sunday,March,In Stock,16.9,0
945,Shorts,Accessories,25.24,0.21,SeasonalSale,217,Winter,48,Male,Rural,Social Media,Tuesday,December,Low Stock,227.9,0
946,Shirt,Apparel,248.02,0.46,SeasonalSale,57,Spring,32,Male,Suburban,Email,Sunday,August,In Stock,26.13,1
947,Shorts,Accessories,50.22,0.31,Buy1Get1,298,Spring,36,Female,Rural,TV,Tuesday,March,Low Stock,147.06,1
948,Gloves,Apparel,169.53,0.37,20%Off,477,Fall,25,Female,Rural,Email,Wednesday,March,Low Stock,275.18,1
